name	exactAddress	ambiance	signatureMenu	menuFeatures	positiveReviews	negativeReview	reviewLinks	waitingSystem	hasPlugs	parkingInfo	hasDecaf	isLargeCafe	isPetFriendly	comparisons	latitude	longitude
덕수궁 리에제와플	서울 중구 덕수궁길 5	👉 덕수궁 뷰 보면서 먹는 … Apr 1, 2025 · 서울 덕수궁 카페 근처 한옥 뷰를 볼 수 있고 와플과 빙수도 맛있는 '덕수궁 리에제와플 더뷰 디저트카페' 추천합니다	빙수	특징 정보 없음	👉 덕수궁 뷰 보면서 먹는 … Apr 1, 2025 · 서울 덕수궁 카페 근처 한옥 뷰를 볼 수 있고 와플과 빙수도 맛있는 '덕수궁 리에제와플 더뷰 디저트카페' 추천합니다	이번에는 BTS 공연 영향인지 웨이팅 없이 바로 먹을 수 있었습니다	https://m.blog.naver.com/summerjin_/224240590497|https://m.blog.naver.com/dydyrjah5/223817260020|https://virus880.tistory.com/117	현장 대기 (웨이팅 있음)	False	주차 정보 없음	False	False	False	일반 카페|분위기|👉 덕수궁 뷰 보면서 먹는 … Apr...	37.5648235	126.9764916
커피원	서울 종로구 새문안로3길 12	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://www.msn.com/zh-tw/entertainment/news/新兵日記-男星傅子純驚傳血癌病逝-民視證實了/ar-AA252504|https://news.ttv.com.tw/news/11506070003100W|https://www.nownews.com/news/6844278	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.571309	126.9729085
스위트파크 신세계백화점강남점	서울 서초구 신반포로 176	분위기 정보 없음	정보 없음	특징 정보 없음	이번 포스팅에서는 베통의 위치, 웨이팅 팁, 추천 메뉴는 물론, 제가 직접 맛본 후기도 자세히 … 216 likes, 27 comments - b_taeng on September 7, 2025: "신세계 백화점 강남점에 약 1200평 규모로 새로 오픈한 ‘프리미엄 델리’ 전문관과 더불어 ‘스위트파크’까지 지금 가면 즐기기 좋은 커피와 디저트가 맛있는 카페와 맛집을 한번 …	Dec 19, 2024 · 신세계백화점 강남점 스위트파크에 위치한 이곳은 웨이팅이 기본인 디저트 명소인데요, 얼마나 특별하길래 사람들이 줄을 설까 궁금했답니다	https://m.blog.naver.com/tyty8938/223602470078|https://brighth.tistory.com/entry/줄-서서-먹는-베통-소금빵-맛집-신세계백화점-강남점-스위트파크-방문-꿀팁과-솔직-후기|https://www.instagram.com/p/DOTPCw5kius/	현장 대기 (웨이팅 있음)	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.5048116	127.0037794
디스쿱	경기 화성시 동탄대로시범길 134	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://discord.com/|https://discord.com/download|https://namu.wiki/w/Discord	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.2000332	127.1147699
꾸덕	경기 화성시 지산1길 21-2	오늘은 디저트 덕후인 제가 완전 반해버린 동탄 영천동 카페 ‘꾸덕’ 리뷰 들고 왔습니다	정보 없음	이름부터 … [화성/동탄] 꾸덕 떠먹케,두쫀쿠/주말 (내돈내산) 꾸덕 두쫀쿠가 유명한 수제 디저트 카페 … 857 Followers, 17 Following, 268 Posts - 동탄카페꾸덕 …	리뷰 정보 없음	부정적 리뷰 없음	https://blog.naver.com/zzupzzupi/223890493771|https://www.diningcode.com/profile.php?rid=y5S6iqAXWA7D|https://www.instagram.com/kkudukk/reels/	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|분위기|오늘은 디저트 덕후인 제가 완전 반해...	37.2081596	127.1116458
베통 역삼	서울 강남구 테헤란로44길 8	- 성수 소금빵 맛집 '베통' 3층 - 3층까지 있는 베통 의자는 2층이 더 편해보였고, 3층엔 테라스도 있는데 날이 좋으면 테라스에서 먹어도 넘 좋을 듯	소금빵	특징 정보 없음	- 성수 소금빵 맛집 '베통' 3층 - 3층까지 있는 베통 의자는 2층이 더 편해보였고, 3층엔 테라스도 있는데 날이 좋으면 테라스에서 먹어도 넘 좋을 듯	부정적 리뷰 없음	https://m.blog.naver.com/allcotton_c/223374063750|https://www.instagram.com/beton.kr/|https://kr.trip.com/moments/detail/seoul-234-146165539	정보 없음	False	주차 정보 없음	False	True	False	일반 카페|분위기|- 성수 소금빵 맛집 '베통' 3층 ...	37.5023175	127.0445456
츄플러스	경기 수원시 팔달구 화서문로45번길 26	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://www.oshiete.goo.ne.jp/qa/13078600.html|https://support.google.com/chrome/answer/95346?hl=en&co=GENIE.Platform=Desktop|https://support.google.com/chrome/answer/95346?hl=pt-BR&co=GENIE.Platform=Desktop	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.2864876	127.0126615
평지담	경기 수원시 팔달구 정조로 847	남돈내산으로 솔직 리뷰 시작해보겠습니다	케이크	매일 수제로 만드는 모든 메뉴는 고급 재료를 사용하여 맛과 질을 동시에 추구한다	날씨가 좋은 날엔 바람 선선하게 즐기기 좋은 곳이었어요|쑥 맛이 엄청 꾸덕하게 느껴져서 맛있었어요	찍은 사진으로 웨이팅은 앞에 딱 1팀 있었습니다	https://m.blog.naver.com/hearts1012/223618797133|https://blog.naver.com/mukbang203/224130526472|https://gmplaces.co.kr/수원-맛집-카페-평지담-최고의-메뉴와-분위기를-소개/	현장 대기 (웨이팅 있음)	False	주차 정보 없음	False	True	False	일반 카페|분위기|남돈내산으로 솔직 리뷰 시작해보겠습니...	37.2836461	127.0159839
홍라드 수원역점	경기 수원시 팔달구 향교로 61-1	늦은 시간까지 문이 열려있어서 … May 5, 2026 · 수원카페 홍라드 수원역점 수원역 근처에서 늦게까지 하는 조용한 공간을 찾다 수원역카페 탐색에 나섰고, 로데오길 끝자락의 홍라드 수원역점으로 향했습니다	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://usee7.tistory.com/entry/홍라드-수원역점-방문-후기|https://blog.naver.com/tukinohosino/224252298453|https://pandarank.net/contents/6924022160b5027d86469a39	정보 없음	False	주차 가능	False	True	False	일반 카페|분위기|늦은 시간까지 문이 열려있어서 … M...	37.2699108	127.0074848
퀸트	경기 수원시 팔달구 덕영대로895번길 9-1	Dec 15, 2022 · 수원역에는 근처에 예쁜 카페가 없어서 행궁동, 인계동 등을 가야 했었는데요, 최근 들어 수원역 근처 상가가 재개발되고 감성카페들이 많이 생기고 있습니다	케이크	만드는 수제디저트가 유명한 수원역 맛집이에요	좋은 수원역 카페를 발견했어요|대한통운민영주차장 : 매산로 … 겨울에 방문했을땐 밖에도 자리가 없고 1호점뿐이라 웨이팅한다고 좀 그랬는데 이젠 2호점도 있어서 좋네요|전 1호점 방문했지만 평일이라 사람이 없어서 좋았어요	대한통운민영주차장 : 매산로 … 겨울에 방문했을땐 밖에도 자리가 없고 1호점뿐이라 웨이팅한다고 좀 그랬는데 이젠 2호점도 있어서 좋네요	https://m.blog.naver.com/travel_heyjeong/223621174585|https://www.diningcode.com/profile.php?rid=xRAej4jZpDaS|https://younnme.tistory.com/5	현장 대기 (웨이팅 있음)	False	주차 가능	False	False	False	일반 카페|분위기|Dec 15, 2022 · 수원역에는...	37.2689183	126.9999155
브릭베이글	서울 마포구 동교로 43-1	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://www.ibric.org/|https://namu.wiki/w/브릭|https://bricbric.com/	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.5529819	126.9071408
마이페이보릿쿠키테리아	서울 강남구 압구정로14길 15	Aug 23, 2025 · 마이페이보릿쿠키테리아 영업정보 📍위치 : 서울 강남구 압구정로14길 15 ⏰ 영업시간 : 매일 11:00-20:00 ☎️ 전화번호 : 070-7779-0066 내부 모습 & 분위기 내부는 우드톤 인테리어에 유럽 감성이 … 피스타치오 맛도 원물 맛이어서 맛있었고 두바이 맛을 좋아하시거나 두바이 맛 처음 드셔보는 분들도 가보시면 좋을 것 같습니다	정보 없음	특징 정보 없음	Aug 23, 2025 · 마이페이보릿쿠키테리아 영업정보 📍위치 : 서울 강남구 압구정로14길 15 ⏰ 영업시간 : 매일 11:00-20:00 ☎️ 전화번호 : 070-7779-0066 내부 모습 & 분위기 내부는 우드톤 인테리어에 유럽 감성이 … 피스타치오 맛도 원물 맛이어서 맛있었고 두바이 맛을 좋아하시거나 두바이 맛 처음 드셔보는 분들도 가보시면 좋을 것 같습니다	부정적 리뷰 없음	https://m.blog.naver.com/pa9e1/223980163666|https://www.diningcode.com/profile.php?rid=7CkzBBskiMgn|https://mom-mom.net/travel/places/650b9654e1869c9fff0b586e	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|분위기|Aug 23, 2025 · 마이페이보...	37.5233914	127.0233592
이웃집통통이	서울 강남구 선릉로161길 19	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://search.naver.com/search.naver?query=이웃집통통이	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.5273531	127.0388073
해브어	서울 마포구 월드컵로17길 38	분위기 정보 없음	케이크	평점: 해브어 서울 마포구 월드컵로17길 38 2층 평일 12시10분쯤 방문했는데 내부 자리 (3-4테이블) 모두 만석이여서 놀랐던 해브어 역시 글루텐프리 치즈케이크 맛집으로 소문이 자자한 곳이라 그런지 인기가 엄청났다	리뷰 정보 없음	부정적 리뷰 없음	https://m.blog.naver.com/mandu_daily_/223959119966|https://www.instagram.com/p/C0JJyBnhOoB/|https://www.diningcode.com/profile.php?rid=YR4w6MdAh4mj	정보 없음	False	주차 정보 없음	False	True	False	일반 카페|특징|정보 부족으로 비교 어려움	37.5557056	126.9079098
